PRODUCT_ID,PRODUCT_GROUP,YEAR,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12
6893,1,2015,74763,11797,49991,40668,71023,65181,63142,17737,17549,60700,86874,17626
6893,1,2016,68901,42202,3796,16776,15249,23209,64604,65210,19713,2592,15627,69348
6893,1,2017,73720,84736,68139,71022,43823,97422,54373,17420,49222,62654,41723,40257
6893,1,2018,3014,325,26531,45219,3734,95780,45396,66593,97705,91235,88360,18672
6894,5,2015,79236,89168,88570,73404,61284,68857,1749,51957,11019,45293,68212,11517
6895,2,2015,11536,32155,34781,87748,30333,3910,97702,1700,99184,13402,64174,85045
6895,2,2016,75001,12699,52833,53797,7163,22142,11492,16139,61713,23126,45620,79934
6896,6,2015,82374,187,50530,2750,66613,50611,8992,62241,70787,23330,40637,1679
6896,6,2016,76617,78699,11363,81937,78147,27017,21340,47210,38355,40239,76916,3836
6896,6,2017,2929,88075,49912,80970,50524,75742,59059,41731,79198,43628,60786,66462
6896,6,2018,52358,96806,82855,55771,78558,7699,36031,74172,82100,8092,16650,78613
6897,8,2015,10036,27144,64942,25767,92196,54379,10933,92692,43264,94166,16519,20358
6898,8,2015,6728,17774,57350,39325,6543,47746,95057,4897,95803,65201,75530,8305
6898,8,2016,52189,44623,17612,12743,5354,64212,88269,64419,94824,14667,68036,44506
6899,3,2015,60605,97876,32006,78420,50618,36176,57558,45430,59933,312,40649,85536
6900,8,2015,50927,44598,31172,35269,9432,35772,94291,24663,74238,17717,12875,13435
6900,8,2016,78241,26301,67932,96170,67565,11036,3585,714,1272,84623,41908,6338
6900,8,2017,4505,58397,80132,38555,93375,98321,25780,6813,74396,55127,15724,28601
6901,1,2015,10227,54087,21227,170,94935,96494,58839,93739,67499,90740,43834,18222
6901,1,2016,6963,11833,74108,23545,57260,60986,79674,8475,69653,41209,9396,34179
6901,1,2017,26936,2052,51603,64363,83881,8218,6489,73759,74175,4833,11656,53226
6902,7,2015,85108,44881,23617,48159,51646,68841,97818,12744,39341,68426,65897,13419
6902,7,2016,1266,36178,95876,254,8713,40624,70511,48633,76980,24431,79763,95474
6902,7,2017,4909,8415,50615,2052,98467,61630,92452,79375,46845,4349,12923,92971
6902,7,2018,86947,14628,59364,95422,10646,94045,32552,72417,49477,86304,38796,81043
6903,2,2015,3758,98256,99532,29605,76632,11471,9050,33162,47924,81511,32527,59049
6903,2,2016,51998,56592,3101,74074,92303,10804,36877,51207,95678,49619,61418,42529
6903,2,2017,86570,86615,25828,49068,50882,4895,66711,18324,43264,90544,20818,42808
6903,2,2018,73258,43974,56573,30259,91503,83178,50278,76027,29873,47640,32278,5074
6904,9,2015,90778,81648,19291,3228,73089,60783,74005,48778,72726,766,64830,57123
6904,9,2016,28822,61512,12972,212,10639,68223,97636,27426,88617,30853,84312,45961
6904,9,2017,57197,64514,79761,89096,17036,59733,34518,84917,88393,81408,35525,65218
6905,6,2015,98505,48067,13877,34150,41304,76775,25889,24451,38615,57656,63318,44570
6905,6,2016,80569,15071,38644,91489,39222,29287,11329,81035,85061,208,96364,76858
6905,6,2017,13870,69265,71164,81344,77962,32916,84864,81692,20815,19452,87642,64753
6905,6,2018,7082,84382,84313,46628,94933,46406,10343,63809,8256,30694,89263,42916
6906,9,2015,43309,98391,63358,34290,18872,94628,62703,73105,68510,74154,12391,14329
6906,9,2016,93932,32784,99482,36737,38509,61684,15302,67645,9671,1717,51544,86872
6906,9,2017,73703,46987,20171,30441,64809,91516,69191,5515,7681,17860,41261,82960
6907,2,2015,51125,91365,59027,31260,31673,23776,41068,8336,57588,35569,23830,50262
6908,1,2015,97720,29410,46161,70694,53439,99109,25310,58466,90572,46773,60222,77955
6908,1,2016,29058,64019,20281,8121,91803,43200,82921,14266,17164,88738,58338,72014
6908,1,2017,19475,44345,83209,66832,87231,44577,16674,29047,34543,2569,8006,87082
6909,0,2015,30903,42751,4905,99247,52144,63390,33832,96914,65768,82019,65685,13170
6909,0,2016,78271,46893,86770,55889,31944,68724,4592,73537,50770,91023,63440,46528
6909,0,2017,31242,572,50007,84544,45328,4964,27929,69289,61339,65779,25884,52373
6909,0,2018,24686,70002,63779,44784,72580,21612,81066,11303,46169,59374,96709,34251
6910,3,2015,89483,68648,21769,94277,29290,541,21473,66043,88044,57579,74945,68783
6910,3,2016,60728,3811,97742,74153,70892,66098,99028,54544,27100,52697,20638,83743
6910,3,2017,50464,58346,7847,37171,87216,38329,27125,37500,26910,89611,66570,84257
6910,3,2018,34848,24653,6675,45137,3796,99537,18446,25972,77297,64418,39986,89013
6911,0,2015,69797,72158,59359,3280,63434,71820,23765,21452,1877,82327,72069,79721
6911,0,2016,77283,81859,91617,89076,66017,80760,57117,38602,43924,7175,93664,13825
6911,0,2017,41556,59524,42987,25688,33609,65928,89269,10759,98431,1202,32935,13682
6912,2,2015,67783,35454,40222,28689,13034,10050,79071,20079,57167,30469,34814,70264
6912,2,2016,8172,75199,84613,67158,71471,52392,67604,9090,49976,5648,44799,80810
6912,2,2017,3025,75423,56904,67910,12162,69784,55452,80493,97729,10427,90488,62940
6913,8,2015,44594,271,6401,70623,31809,78130,66030,268,16727,77345,16763,68259
6913,8,2016,62976,46656,55177,22419,20935,17158,45179,11817,4634,38675,64511,2071
6913,8,2017,35685,75730,32101,49519,1299,83193,98837,18425,43207,77494,76372,46764
6913,8,2018,35036,13133,94611,10475,21234,31480,30522,28029,34440,72686,48579,95201
6914,3,2015,6805,57759,98881,29157,65788,21911,4592,92293,23269,73258,96184,36153
6914,3,2016,68019,47167,58315,15398,10410,77717,20692,34144,40137,42965,7164,2635
6914,3,2017,65589,79759,37341,28515,64617,72545,24193,23223,11251,56793,57661,19382
6914,3,2018,10549,35690,15110,59999,3274,9399,9077,3926,99202,91755,76206,57065
6915,1,2015,14366,55720,36960,83216,65396,62254,48717,48803,52123,17878,31019,44890
6915,1,2016,31444,12060,22913,57817,82184,2248,69261,77473,85988,25886,92209,13099
6916,3,2015,79054,29551,15248,92653,47108,76525,55722,64790,86634,70316,57486,30506
6916,3,2016,45152,67204,94285,73995,896,18253,61232,52697,25059,40420,29155,67407
6916,3,2017,72061,5324,37203,20806,35336,21821,95615,33969,12308,39621,38103,11600
6917,7,2015,28747,42647,25735,64041,21226,1483,27574,17678,83883,16714,16715,82587
6917,7,2016,95684,50096,36396,58035,56984,32464,24076,6414,18485,37591,29585,74272
6917,7,2017,45331,82397,239,87781,11765,25013,64714,47062,58623,3344,77790,77165
6917,7,2018,89801,9954,8548,81087,28429,84667,13921,77965,4603,3052,54382,77718
6918,2,2015,22712,61111,86472,15150,91599,17791,62103,75662,41997,90264,90124,17087
6918,2,2016,62206,9832,85941,43817,32935,47676,95873,35214,30492,25624,3285,49687
6918,2,2017,42652,91201,63484,12920,3059,12080,61474,71181,31703,96599,93685,72547
6919,7,2015,55602,79213,4885,67469,7685,5890,13984,58947,47105,65983,83506,66729
6919,7,2016,12243,61481,99494,78542,98039,37132,33055,73012,65409,2206,33520,44510
6919,7,2017,61238,10141,80598,646,97995,28821,72130,48457,62772,38666,57430,40448
6920,0,2015,97390,31913,16722,78611,29827,51954,57038,23466,51212,7485,33363,54174
6921,9,2015,47203,47399,53246,42142,83752,4957,29962,69803,88363,13916,11743,89542
6921,9,2016,68851,99354,17790,44578,65942,78239,41721,98024,97602,23468,11803,94046
6921,9,2017,23511,30125,14666,55147,66479,99890,14913,53736,11613,87464,41351,59886
6922,6,2015,45568,60971,66568,97728,13321,74381,96159,74798,83620,42492,27488,97158
6922,6,2016,69658,32771,15849,27853,53653,98590,80539,7492,47506,35007,349,54672
6922,6,2017,6073,55642,4520,24586,22083,36424,30984,77510,77,30384,52263,86570
6922,6,2018,64764,10547,80521,28654,28919,94569,48771,75830,22177,17915,14768,13117
6923,4,2015,21710,29082,79904,82407,61337,31684,53575,10022,69022,19915,58647,95061
6923,4,2016,75936,23655,70925,30881,34975,36839,10513,94648,96531,33920,38835,40578
6923,4,2017,81980,81470,68663,56748,60172,99140,43753,93468,90649,26193,82688,73256
6923,4,2018,67557,63137,84478,91260,93363,16766,6233,54684,99639,35695,30793,96803
6924,3,2015,51459,29292,94459,93121,15605,54441,19379,89520,55686,9532,2657,61530
6924,3,2016,30217,84362,18642,71331,90887,78674,41769,70771,64814,93958,54719,73840
6925,4,2015,73665,92862,82941,18933,19512,98279,49430,4120,45441,38649,1232,70753
6925,4,2016,42005,80885,92283,37844,81130,97755,21655,63990,93644,15981,90424,43009
6925,4,2017,633,67967,60977,60981,16371,19577,11202,65809,63126,17488,18246,89827
6926,6,2015,12800,83843,76186,45702,81592,37002,23449,87740,18944,73946,47632,18104
6926,6,2016,55307,54974,11216,2380,30537,80632,20653,29709,27575,47242,31695,96360
6927,8,2015,35400,84867,25586,12121,48030,89580,2646,12164,33090,33690,67631,38853
6927,8,2016,36566,26356,68125,30105,85476,47454,1374,18113,63197,49816,4725,88283
6927,8,2017,14525,4718,59329,74962,17141,54378,22844,93126,27023,75222,71235,57874
6927,8,2018,42889,15117,80700,1336,80522,92387,43610,6993,22735,95029,90390,67411
6928,3,2015,22656,46164,12490,85240,1847,26838,18727,79233,57178,63671,40804,71841
6928,3,2016,23582,55331,57311,78737,44512,5501,60924,18694,53265,52114,75332,8456
6929,1,2015,47227,13371,25955,35865,15422,93270,55460,62695,92344,36197,37209,37468
6929,1,2016,8808,86952,69247,29155,99489,58969,17277,14105,53116,22208,45477,96105
6929,1,2017,1233,87939,37338,34195,7932,27786,27543,89584,62106,96475,47390,81790
6930,9,2015,32477,85320,23827,66643,15340,27063,4149,37423,43088,78442,38958,44668
6931,9,2015,7667,12247,37853,84976,33795,20255,32905,98929,77978,45253,91360,73434
6931,9,2016,92200,20860,12979,20609,41740,23416,14977,3878,74909,2945,9068,40092
6931,9,2017,73796,6755,93760,55786,65095,97277,43507,10229,44088,98699,86109,52559
6932,1,2015,66508,72629,55809,29595,69939,70460,68919,41275,3975,9483,82948,58772
6932,1,2016,62506,43697,47982,86969,5625,40703,94227,17473,34393,56637,39195,18280
6932,1,2017,70566,64150,88768,97475,63465,29870,72746,25960,30382,41072,60266,62330
6932,1,2018,69910,14099,96452,49887,76297,10143,53048,92654,86924,89921,39177,49526
6933,5,2015,79255,45961,77908,9731,34159,11163,32702,70926,81175,8709,60221,31311
6933,5,2016,48739,79490,97987,68596,43207,63848,71688,63717,67374,56773,35057,43330
6934,0,2015,39032,21019,56032,59586,88275,6753,70924,46157,30845,2250,49146,8210
6934,0,2016,39217,87028,75703,54701,6095,22363,11366,10287,25925,67001,30379,1358
6934,0,2017,6823,73090,79963,71955,25430,48234,68670,12904,43122,49376,99886,4330
6935,1,2015,10040,30276,21184,87172,96988,38183,26103,13020,18645,92552,78223,60374
6935,1,2016,60142,85554,71428,23418,23263,25092,19079,8549,10448,25433,91365,72091
6935,1,2017,20403,99457,55430,38408,54194,80841,62269,19003,18622,63475,55636,34527
6935,1,2018,17176,4,70185,62063,94564,58425,63196,70726,66227,49232,30898,70187
6936,2,2015,71498,39409,78833,43538,88909,23970,38329,65923,42318,1043,52926,52568
6936,2,2016,85269,61284,23897,5727,52685,97463,86154,19194,99266,32554,77668,9089
6936,2,2017,22970,52937,99306,15255,56473,61396,63150,23044,64405,51011,52153,83236
6936,2,2018,1342,12628,7704,60563,89488,6084,30813,62978,47481,30358,98828,40097
6937,2,2015,30007,88088,44372,72546,83182,59330,98429,97556,88142,251,52190,46585
6937,2,2016,59160,93229,47143,18706,53775,80236,34909,46308,12295,96610,71615,98750
6937,2,2017,96124,21086,77631,86969,77803,23741,37209,11005,93135,24587,18482,59596
6938,8,2015,87452,9327,34706,55816,4359,13714,41998,75803,51754,96810,89400,96126
6938,8,2016,22481,57713,14096,10919,13188,92021,31517,44084,70690,9683,46775,96843
6938,8,2017,26289,64637,60552,2060,17665,27445,86576,84811,55937,26236,98095,83001
6939,0,2015,29245,41666,82700,84922,54617,94280,65476,3023,11656,84666,31917,91461
6939,0,2016,86120,18770,38086,7088,52266,59979,73736,12186,74372,65117,69524,39495
6939,0,2017,53828,34848,27301,83226,34571,64223,1227,48054,92970,54284,77199,53319
6939,0,2018,36468,12586,81528,93257,72935,78282,34565,85400,58779,92983,74361,57724
6940,5,2015,24111,79791,48660,82685,99779,94027,69895,10463,86171,40601,8884,93166
6941,9,2015,40656,76934,7665,64533,22422,12228,54083,29250,1218,42721,21049,90356
6941,9,2016,18646,21264,2443,45621,5672,1877,85476,55287,8210,23478,3444,7743
6942,1,2015,61076,46214,11677,85774,40493,86387,80834,36775,81827,35129,27963,36610
6942,1,2016,25729,37831,74369,32958,99153,16981,7195,80833,7355,21421,61892,89431
6942,1,2017,35430,66251,43205,11805,94439,94638,86887,72529,78950,53429,46809,75444
6943,2,2015,27687,8863,61082,72353,97022,65344,27044,44675,67581,61320,42099,49205
6943,2,2016,41262,58759,10156,28101,60075,28105,46985,36933,63633,62529,22897,9436
6943,2,2017,15190,98953,24788,48130,24241,22635,30977,28489,50381,36569,4961,1700
6944,5,2015,71354,64404,91127,67157,99248,75852,86631,30292,14727,89832,13383,93453
6944,5,2016,44222,94837,11684,54426,49004,36362,90529,27879,14250,74835,67006,49907
6945,5,2015,62691,79751,30153,82264,48704,25582,61400,99540,7152,54626,76118,92
6946,9,2015,81938,65173,11128,49964,75649,12571,41173,56644,16969,53114,48616,93424
6946,9,2016,66555,6211,68233,32606,10417,62106,19074,16194,28006,32675,67977,44194
6946,9,2017,29963,98051,27456,8059,58998,86147,26909,53058,47606,13178,78083,42789
6946,9,2018,33714,76774,97076,53881,68964,37847,19580,16028,14636,77538,87992,22950
6947,6,2015,31713,57068,49546,48302,20968,69624,6218,66396,70658,66658,15035,60689
6947,6,2016,61088,21712,5420,14085,74129,1616,48403,68499,63550,84870,22213,37179
6947,6,2017,46922,45365,27831,64171,3624,8077,21826,50761,56833,48159,99408,84221
6948,9,2015,78011,26146,6570,9394,56100,55138,98839,95108,71967,1861,57750,17555
6948,9,2016,13918,5529,29504,54900,76106,64035,67735,49093,17588,84330,65095,9145
6949,0,2015,50394,33199,73646,79159,30790,63856,90728,26790,85921,39896,47648,26103
6949,0,2016,24980,11036,11874,31145,89653,34685,96589,26930,73503,51276,33190,27578
6949,0,2017,9758,92095,88276,46789,58061,47017,37261,16390,79039,43735,53591,27649
6949,0,2018,77552,20760,62807,82088,81723,93714,95852,25765,6752,95490,62810,26102
6950,2,2015,81160,49320,58306,73368,30109,37318,31507,89631,73739,27470,43857,68916
6950,2,2016,15720,40245,65799,13506,84548,395,48859,66363,47116,84129,46280,68246
6950,2,2017,69882,20926,27577,31726,97156,17445,75279,11093,37574,82218,23646,23166
6950,2,2018,81865,32345,9883,17775,97603,87001,48497,79655,3652,99737,96472,13953
6951,1,2015,12348,36899,61104,40499,78800,77363,39728,58796,88723,56003,83685,73254
6951,1,2016,56486,86431,55494,66326,1961,81738,49044,7746,85379,16428,90028,18096
6952,1,2015,26364,91492,96219,65214,71368,93739,54205,44216,78366,32368,98538,80481
6952,1,2016,18751,27563,71747,23573,2318,85683,40275,2234,13756,50799,86638,19918
6953,8,2015,24253,18647,29555,13857,6577,72832,81088,10209,35727,80427,72993,75505
6953,8,2016,3335,24709,92135,34630,84867,89968,72759,1145,39767,55660,14963,27292
6953,8,2017,68130,77246,2095,52328,71538,63313,47098,68022,63589,43227,62724,3651
6953,8,2018,92279,33401,18356,3738,12629,16322,67042,10614,42902,14672,58349,48837
6954,7,2015,60318,95772,93603,9521,19936,22510,40217,5633,93350,59968,17286,70641
6954,7,2016,83395,72700,45894,64576,45657,28984,45902,11764,93299,14320,63267,94346
6954,7,2017,60661,95019,47874,9802,80901,49316,87899,64376,87269,65141,5433,88099
6954,7,2018,75129,8933,53566,21783,22159,57990,88350,18715,60348,83276,14312,4405
6955,5,2015,3871,31068,96437,33191,46549,70533,55046,95926,44963,86484,67244,27634
6955,5,2016,22054,33452,53434,39458,3445,71102,32700,29555,97727,34282,95738,22665
6955,5,2017,78415,61938,29293,3838,61831,99007,28296,50586,11466,38093,9983,98710
6955,5,2018,10002,86980,18126,54526,52406,57030,26244,19977,9436,85078,36962,45618
6956,2,2015,49724,69989,71848,20625,39062,8728,30327,59350,24624,22536,35935,57091
6956,2,2016,88151,40855,74155,646,59907,59445,17741,2658,69117,39507,48278,34886
6956,2,2017,35661,35421,59194,54999,20473,70237,54077,5593,53178,8640,16030,60544
6957,8,2015,31093,75041,4158,24003,64357,84736,80949,91837,53485,29517,84547,96522
6957,8,2016,11720,20706,42251,29099,30235,24131,3014,66676,84003,34968,72136,96364
6958,0,2015,3451,44570,86887,58148,46180,5335,97690,78035,31942,14676,99890,60789
6959,1,2015,85949,25962,31626,41024,47450,60024,57134,72982,98188,57046,40470,20161
6959,1,2016,77168,35408,82257,6609,50027,16791,71890,76674,87107,50290,7457,25983
6960,3,2015,20645,91403,37489,64996,34188,82336,60495,43324,46981,5655,47895,73931
6961,8,2015,19377,45397,47283,20867,22628,52656,6406,31861,62570,60985,26642,28707
6961,8,2016,31695,92879,80591,6918,87842,58373,24035,45478,34096,49349,36961,99643
6961,8,2017,7580,40631,89249,89921,45442,71819,70972,52383,54930,7976,64246,62651
6962,4,2015,85164,28688,93267,53612,26415,80151,87020,80381,78325,70979,77434,97043
6962,4,2016,90108,36281,41047,25264,60719,85292,31669,85362,5818,15078,75955,66461
6963,9,2015,81248,93508,24022,75961,77506,88838,71367,52601,68222,30023,88834,65598
6963,9,2016,80742,4493,64623,36610,94048,58282,13568,30846,51761,80032,92231,78611
6964,4,2015,18918,82045,22954,28726,81427,50295,5466,26118,66206,2401,8071,39643
6964,4,2016,17923,70531,3664,78363,70720,5719,8978,22509,22701,54103,33514,11386
6965,1,2015,47364,58791,72011,97397,63199,98548,82994,21366,5422,50612,63301,87555
6965,1,2016,93404,60214,61755,66734,55611,25535,91387,93562,7338,21606,71675,7030
6965,1,2017,6475,25642,94789,72941,86690,73585,20185,34751,66952,39805,43631,74948
6965,1,2018,91119,40861,13882,353,57284,20883,52088,13267,44540,26575,2204,3623
6966,6,2015,76733,87129,41198,65730,36670,95799,55992,86653,23240,24054,66995,83059
6966,6,2016,79905,25818,79575,61902,84042,16002,31024,14505,55115,76128,4044,86397
6966,6,2017,68530,87043,50262,58417,36782,71509,94603,15216,7721,80370,18862,56643
6966,6,2018,71794,40029,23241,66669,68136,96681,31685,18481,1812,34847,13202,10621
6967,7,2015,22683,95986,96295,7649,86613,11537,8321,95491,96146,49106,1875,32703
6967,7,2016,84311,25136,25806,39590,156,95389,40856,83822,45152,54759,80236,84146
6967,7,2017,12279,54364,69971,55557,59231,46980,49994,99873,87245,57340,89461,53683
6967,7,2018,79133,19944,17337,65511,26559,58323,22245,60484,18397,38263,37736,29290
6968,8,2015,36235,60109,4410,44052,79671,78315,29214,5606,99055,16909,39031,63565
6968,8,2016,63030,9717,65842,39965,44565,37374,13718,87549,41613,90849,69979,43109
6968,8,2017,76658,43737,64681,44348,33483,32601,55246,30677,89302,30631,26746,65050
6969,3,2015,79522,27289,39899,49535,65879,81065,85506,89430,89401,36021,89547,42598
6969,3,2016,52706,81574,91740,81391,51882,3909,14735,11567,58439,46715,64010,21458
6969,3,2017,43783,88968,92119,56668,97676,64267,18916,77736,7268,74011,59931,87682
6970,6,2015,88445,55092,98571,97547,5914,39106,42570,96094,24621,27430,77046,57149
6971,4,2015,86177,38867,43914,16659,37899,33122,36678,84002,25167,32785,63452,98868
6972,5,2015,65383,12253,63791,56929,76207,13774,97497,42051,85347,98044,80918,60721
6972,5,2016,79960,59650,1504,8777,90758,65261,57379,85898,60574,48669,66704,81846
6972,5,2017,98252,6010,26671,33506,56747,81103,78125,48231,54873,37245,41573,65992
6973,6,2015,17691,23134,93157,24298,4448,13055,35337,1462,65809,68323,84825,23623
6974,8,2015,85525,89800,50642,34594,69490,95889,44961,83095,60494,75861,99940,66543
6974,8,2016,34486,46876,9408,73511,54013,82844,679,25977,71473,67731,12167,86084
6975,2,2015,86535,83539,16745,57981,1739,10491,7440,87672,87647,25362,92401,24447
6975,2,2016,94014,90797,18017,91882,61748,8246,1541,82792,16240,68181,56956,26617
6976,7,2015,39318,39355,79163,36800,4269,64359,20669,68988,8885,12692,79684,98565
6977,8,2015,52429,88673,94446,88783,70838,98812,29399,33239,94849,96,40937,96056
6977,8,2016,31804,30284,59634,43666,85284,7493,42272,75734,60557,67029,46353,45874
6977,8,2017,61875,58097,80891,23274,65159,57686,98993,3222,32141,66546,34103,70403
6978,9,2015,662,95948,439,91888,52099,38567,16488,16842,945,42697,29749,92264
6978,9,2016,99020,6457,80740,68526,54678,463,87232,418,58753,36881,72347,4295
6978,9,2017,16648,17527,56309,23613,76118,41766,40403,29546,44052,56120,7200,81293
6978,9,2018,53277,25702,81066,80175,98748,28587,7684,20497,94515,27632,21024,15807
6979,8,2015,31970,47885,92859,73309,74177,40639,37177,26456,71633,84439,88235,70184
6979,8,2016,56930,18632,3824,77042,59497,94277,61902,83264,59094,31325,12001,33234
6979,8,2017,92620,12508,78971,70513,58959,44140,10488,13707,66829,85993,70296,43648
6979,8,2018,2365,73797,18815,86617,71364,91880,85485,53857,42915,20735,45444,90043
6980,3,2015,86659,48869,38607,9140,62407,95805,80399,92048,12209,63363,49550,58282
6980,3,2016,95483,8769,43166,54063,83707,74473,12153,56493,37032,24414,87676,54261
6980,3,2017,85422,34762,42486,32082,92653,66102,1135,6244,62166,792,25724,87068
6980,3,2018,21938,97961,21504,57236,94931,85295,64384,14260,30284,77950,24577,68591
6981,6,2015,14504,28473,50335,96786,70319,24797,33051,21419,607,32398,99043,32744
6981,6,2016,95953,32981,60430,22939,29414,74610,19303,22036,816,85683,55382,3231
6982,5,2015,92890,63282,80760,35115,79275,69019,56544,36376,16026,9348,68690,18005
6983,7,2015,89170,85148,39738,76274,49040,48097,79503,66590,46709,29564,20427,77256
6983,7,2016,50002,70611,17054,79720,9994,40196,60721,42579,67360,69368,4731,73627
6983,7,2017,88463,32413,77171,4939,65593,62794,53565,36921,69513,59908,47457,82267
6984,5,2015,96425,46641,55001,66688,13300,28817,45776,25633,88660,97786,6196,82760
6984,5,2016,22145,69181,70261,2603,94274,40178,96606,1155,62336,43496,24249,79444
6984,5,2017,71778,77490,20796,95302,2260,40446,51329,94448,71397,28466,76364,49957
6985,1,2015,65717,96232,51731,36610,38842,97719,82725,37198,22939,82078,11438,44106
6985,1,2016,98096,76462,21523,30930,15880,54291,10634,93985,8835,494,9683,3037
6986,4,2015,49120,18317,51458,17170,90831,51721,7717,22924,70814,80352,20293,61952
6986,4,2016,67642,10086,788,94254,89031,11114,33132,64088,51716,60328,37622,65840
6986,4,2017,61987,94807,34426,74495,14990,27384,51249,56621,48086,13775,10647,93380
6986,4,2018,42225,29310,37643,59204,71161,75839,32883,33925,735,73169,76303,32472
6987,5,2015,19188,47647,23563,33358,32359,49676,23496,51899,74356,63787,41254,67258
6988,3,2015,56413,75806,53869,88981,25422,81280,95716,83564,67180,13725,88281,98769
6988,3,2016,62326,59890,41120,69912,72194,83748,97891,5913,31864,94352,40567,84681
6988,3,2017,48418,51702,46052,80103,61204,9405,31017,91700,26267,25673,90001,8143
6989,5,2015,87944,27944,95380,43030,77905,36343,49264,11136,87152,30022,13634,78706
6989,5,2016,60772,63989,17027,63719,23030,93987,3926,7890,54923,46923,21646,62258
6989,5,2017,12768,62527,7753,82311,49937,47975,68491,71315,84614,15021,62082,69036
6989,5,2018,82058,79375,77229,29122,96036,76662,67672,99847,27391,47186,30055,48308
6990,9,2015,46370,42077,91489,22885,54212,51561,85041,53508,72755,20759,17082,72517
6990,9,2016,64677,1265,42835,94938,68470,4411,81915,41138,45416,36966,19538,25872
6991,6,2015,9164,23049,21242,77445,4449,33199,84603,35440,76740,72824,85826,67694
6991,6,2016,38076,18368,61584,30081,12999,97910,79768,46678,80916,62419,80785,97755
6991,6,2017,81278,54896,2331,43723,38978,60841,54257,10318,68676,39150,54445,37657
6991,6,2018,1337,2399,69327,79723,21456,19415,17043,29476,55821,11051,67833,97142
6992,9,2015,82314,81743,92906,81398,57701,89525,41424,52369,1730,4213,53187,91825
6992,9,2016,58209,10314,94809,98931,73535,14413,72793,23102,65051,27117,14869,99415
6992,9,2017,77843,55055,56203,20077,28356,59012,70188,19232,71401,28897,15509,84719
6992,9,2018,50970,42505,69081,12087,82870,91680,96565,24909,60124,66566,59827,92422
6993,7,2015,6024,43081,95895,42490,8130,34805,1341,44331,24021,96333,25144,75126
6994,1,2015,71599,56433,51133,20803,6770,87312,84056,92218,69027,71368,71508,57117
6994,1,2016,36341,12057,66037,98594,7508,29117,29107,35489,702,66709,19769,20865
6994,1,2017,20493,23987,784,4538,77831,59116,87275,73795,45098,48480,41075,80429
6995,8,2015,42076,8707,92781,16046,86835,89710,39257,51816,6665,7483,11879,11840
6995,8,2016,70419,35233,56778,80818,81116,59860,69053,41205,26713,78514,61133,78762
6995,8,2017,21681,71943,93150,54927,59718,18724,53291,5115,10086,57638,54270,34222
6995,8,2018,75595,79098,21439,10541,85117,50511,62210,205,24180,84157,27941,12781
6996,8,2015,79377,92786,12036,98950,14760,88107,57311,56068,44092,1620,85663,53838
6996,8,2016,35962,67186,67416,84731,56006,52236,4580,57822,19692,22687,35847,10625
6996,8,2017,58931,40377,79496,22770,44433,56542,19268,35840,48122,24586,77751,45287
6997,8,2015,24398,23224,29567,69411,53899,24422,36514,1083,6430,72750,2765,96573
6998,4,2015,34673,69996,86304,45845,98459,42058,64884,33301,23471,236,60460,86200
6999,4,2015,64460,97345,93820,20079,25378,76865,40630,76030,78012,63294,19297,95091
6999,4,2016,36927,31341,48983,17025,30089,78464,72557,44978,44641,89939,11342,57720
6999,4,2017,258,50302,68972,80366,29998,84727,29161,40204,94049,89883,22662,64347
7000,0,2015,90594,86198,61276,81720,80771,34017,96503,60925,38925,64353,29853,59166
7000,0,2016,45115,80620,48020,48300,31755,21592,22871,49074,92296,57618,90667,97110
7000,0,2017,90865,88569,25169,62873,64576,35251,83395,19436,40789,43316,58989,54706
7000,0,2018,58621,71656,29141,13186,62838,14997,88380,11939,52280,16364,43914,465
7001,9,2015,44785,39062,45401,7315,43927,78399,35166,26258,96994,46193,60944,3360
7002,1,2015,24788,74904,38965,81794,17279,87555,46558,50137,45059,95287,25120,43874
7002,1,2016,88943,24755,29962,23983,26180,49773,40629,50014,46151,21857,88181,26869
7003,6,2015,7573,79110,10433,88152,6984,7950,51854,23162,77003,24454,48844,90906
7003,6,2016,36391,75971,7189,46705,33986,45724,52515,1846,6534,73424,50007,52422
7004,9,2015,46940,68164,82373,84282,94527,38252,55336,16965,25870,15138,48829,75426
7004,9,2016,57093,85233,32721,32045,71674,69350,51433,82336,56317,58955,4400,33376
7004,9,2017,75867,94259,48870,50818,78220,97972,11360,72548,45734,22419,79936,88267
7005,8,2015,27837,25453,8885,96241,40397,79192,67765,19665,90100,6471,62110,68025
7005,8,2016,77061,36155,6397,25506,87871,17498,64448,93785,14306,57632,74973,49027
7005,8,2017,44243,60797,83840,64963,99136,45856,47139,30879,85015,92096,61061,71855
7005,8,2018,72837,14531,6925,31124,48952,5663,6112,68483,76504,48082,2955,42506
7006,5,2015,24327,16720,2620,57396,93053,2391,12289,89425,8642,2896,48558,51051
7006,5,2016,44678,13541,41283,18442,77688,16663,8034,29851,49947,26575,5656,56903
7006,5,2017,58730,30268,74937,56161,88212,63137,96211,53811,16124,61355,92998,46879
7006,5,2018,80248,77340,75520,94237,6066,96724,77941,9620,81640,597,58527,10305
7007,8,2015,9925,12482,40514,38992,88099,21114,16577,90194,41791,57202,42390,79365
